,model,perspective_rouge_corr,perspective_rouge_pval,perspective_bleu_corr,perspective_bleu_pval,perspective_comet_corr,perspective_comet_pval,similarity_rouge_corr,similarity_rouge_pval,similarity_bleu_corr,similarity_bleu_pval,similarity_comet_corr,similarity_comet_pval
0,gpt3_0SLH_hum_eval.predictions.txt,-0.21411225051959376,0.13541495080489577,-0.26836257845690054,0.05951878011566929,-0.19697537357893335,0.17035216801653325,0.5737134358745615,1.327945924053226e-05,0.6584145545135655,2.0251728801651394e-07,0.7031878148157219,1.23984115058426e-08
1,gpt3_CFSLH-B_hum_eval.predictions.txt,-0.21158642264258995,0.14019681541574738,-0.23929033419290952,0.09419855882774432,-0.234816268837071,0.10070479550340104,0.7759825372481225,3.60521508863565e-11,0.7405284340412128,7.89089233279659e-10,0.6971264426503632,1.8637891613724537e-08
2,gpt3_CFSLH_hum_eval.predictions.txt,-0.3492657437759017,0.012916704664997142,-0.2813013064519469,0.0478214101764786,-0.48532385476600953,0.00035383140553690563,0.7298627541672332,1.8146782249579298e-09,0.5084861566671626,0.00016310504732951187,0.5763829330584135,1.1845676328714678e-05
3,gpt3_FSLH_hum_eval.predictions.txt,-0.32697433254385466,0.02183845524040446,-0.31546281626783956,0.02724774467244992,-0.43876532454228073,0.0016123334937993828,0.513586791368608,0.00016059720482805977,0.47866220850223934,0.0005032142340518208,0.5679798999310149,2.075339000071895e-05
4,mbart_info_src_sh.txt,-0.5669131603057723,1.7686595884798183e-05,-0.5606308354868528,2.2919685457076182e-05,-0.5936869094462262,5.509120263405706e-06,0.8121246860927596,8.211906150163645e-13,0.8358098095230659,4.300055893826102e-14,0.8131658440385944,7.277528322513012e-13
5,mbart_src_info_sh.txt,-0.3850776054116521,0.005755224792307164,-0.4199167090196747,0.0023985907765921286,-0.4040465511058448,0.003614647209218217,0.7957156279545126,5.020472676293511e-12,0.7526646772682491,2.9085480703322766e-10,0.8183659594201407,3.935573257104773e-13
6,mbart_unsupervised.txt,-0.3051707491162274,0.03116173274358636,-0.3267427770755751,0.020561031626522515,-0.37419341714842264,0.007427441643676379,0.7670209071589537,8.275053368040165e-11,0.7862537704222522,1.3258033468758028e-11,0.6978109707079666,1.780827221281873e-08
