,source,target_00,target_01,target_02,target_03,target_04,target_avg,prediction_gpt3_CFSLH-B_hum_eval,prediction_mbart_info_src_sh,prediction_gpt3_FSLH_hum_eval,prediction_mbart_src_info_sh,prediction_gpt3_0SLH_hum_eval,prediction_gpt3_CFSLH_hum_eval,prediction_mbart_unsupervised,diff_target_00,diff_target_01,diff_target_02,diff_target_03,diff_target_04,diff_target_avg,diff_prediction_gpt3_CFSLH-B_hum_eval,diff_prediction_mbart_info_src_sh,diff_prediction_gpt3_FSLH_hum_eval,diff_prediction_mbart_src_info_sh,diff_prediction_gpt3_0SLH_hum_eval,diff_prediction_gpt3_CFSLH_hum_eval,diff_prediction_mbart_unsupervised,target_05,target_06,target_07,target_08,target_09,target_10,target_11,target_12,target_13,target_14,target_15,target_16,target_17,target_18,target_19,target_20,target_21,diff_target_05,diff_target_06,diff_target_07,diff_target_08,diff_target_09,diff_target_10,diff_target_11,diff_target_12,diff_target_13,diff_target_14,diff_target_15,diff_target_16,diff_target_17,diff_target_18,diff_target_19,diff_target_20,diff_target_21
0,-0.9258472919464111,0.5322969555854797,0.5322969555854797,0.36143752932548523,0.18630585074424744,0.20023640990257263,0.36251474022865293,-0.37760546803474426,0.5783711075782776,-0.48416873812675476,-0.8015328049659729,-0.8040117025375366,-0.845843493938446,-1.0129019021987915,1.4581442475318909,1.4581442475318909,1.2872848212718964,1.1121531426906586,1.1260837018489838,1.2883620321750642,0.5482418239116669,1.5042183995246887,0.44167855381965637,0.12431448698043823,0.12183558940887451,0.08000379800796509,-0.08705461025238037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-0.23084937036037445,0.5286577939987183,0.6462177634239197,0.49281975626945496,0.5638720393180847,0.49827611446380615,0.4612186780538071,-0.020797381177544594,0.6008021831512451,0.27640020847320557,0.46462178230285645,0.15243257582187653,-0.09880684316158295,0.5811299681663513,0.7595071643590927,0.8770671337842941,0.7236691266298294,0.7947214096784592,0.7291254848241806,0.6920680484141816,0.21005198918282986,0.8316515535116196,0.50724957883358,0.6954711526632309,0.383281946182251,0.1320425271987915,0.8119793385267258,0.44446155428886414,0.5406425595283508,0.5999161601066589,0.6421355605125427,0.6075811982154846,0.3807072937488556,0.3020996153354645,0.42214176058769226,0.43016189336776733,0.5048630833625793,0.46353480219841003,0.48387864232063293,0.4396651089191437,0.5061319470405579,0.5372394323348999,0.013031793758273125,0.09877504408359528,0.6753109246492386,0.7714919298887253,0.8307655304670334,0.8729849308729172,0.8384305685758591,0.61155666410923,0.5329489856958389,0.6529911309480667,0.6610112637281418,0.7357124537229538,0.6943841725587845,0.7147280126810074,0.6705144792795181,0.7369813174009323,0.7680888026952744,0.24388116411864758,0.3296244144439697
2,-0.10198093950748444,0.5987297892570496,0.32030418515205383,0.22921733558177948,0.4035893976688385,0.47296878695487976,0.3448782227933407,-0.3182744085788727,0.6251810193061829,-0.21826550364494324,0.2281145453453064,0.007271517068147659,0.025615287944674492,-0.05716991424560547,0.700710728764534,0.42228512465953827,0.3311982750892639,0.5055703371763229,0.5749497264623642,0.4468591623008251,-0.21629346907138824,0.7271619588136673,-0.1162845641374588,0.33009548485279083,0.1092524565756321,0.12759622745215893,0.04481102526187897,0.1335182934999466,0.2046571969985962,0.3357163369655609,0.5426163077354431,0.45445752143859863,0.2396443486213684,0.2031191736459732,,,,,,,,,,,0.23549923300743103,0.3066381365060806,0.43769727647304535,0.6445972472429276,0.5564384609460831,0.34162528812885284,0.30510011315345764,,,,,,,,,,
3,0.016638582572340965,0.299611896276474,,,,,0.299611896276474,0.47800448536872864,0.5406425595283508,0.4046664834022522,0.08633006364107132,-0.2403583824634552,0.2186252772808075,0.6809235215187073,0.28297331370413303,,,,,0.28297331370413303,0.4613659027963877,0.5240039769560099,0.38802790082991123,0.06969148106873035,-0.25699696503579617,0.20198669470846653,0.6642849389463663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.22192908823490143,0.4798722565174103,,,,,0.4798722565174103,-0.2608701288700104,0.5236743688583374,0.20887961983680725,0.19129055738449097,0.3522161543369293,0.30715981125831604,0.3638869524002075,0.25794316828250885,,,,,0.25794316828250885,-0.4827992171049118,0.301745280623436,-0.013049468398094177,-0.03063853085041046,0.1302870661020279,0.08523072302341461,0.1419578641653061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.059868454933166504,0.4949903190135956,0.35692721605300903,0.493252158164978,0.2872524857521057,0.4577123820781708,0.40282010038693744,0.13304787874221802,0.6621601581573486,0.316024512052536,0.14728128910064697,0.0854693278670311,0.4878891408443451,0.06451956927776337,0.4351218640804291,0.29705876111984253,0.4333837032318115,0.2273840308189392,0.3978439271450043,0.34295164545377094,0.07317942380905151,0.6022917032241821,0.2561560571193695,0.08741283416748047,0.025600872933864594,0.4280206859111786,0.004651114344596863,0.3267860412597656,,,,,,,,,,,,,,,,,0.2669175863265991,,,,,,,,,,,,,,,,
6,-0.597007691860199,0.8905839323997498,0.5390250086784363,0.5945673584938049,-0.1659114807844162,,0.4645662046968937,0.11375214159488678,0.2944997549057007,-0.5496381521224976,-0.42617958784103394,-0.07426123321056366,0.2898251414299011,0.10721216350793839,1.4875916242599487,1.1360327005386353,1.191575050354004,0.4310962110757828,,1.0615738965570927,0.7107598334550858,0.8915074467658997,0.047369539737701416,0.17082810401916504,0.5227464586496353,0.8868328332901001,0.7042198553681374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.27796292304992676,0.4798722565174103,,,,,0.4798722565174103,-0.05667001008987427,0.5406425595283508,0.28782394528388977,0.18018046021461487,0.3043554723262787,0.5276695489883423,0.4193543493747711,0.20190933346748352,,,,,0.20190933346748352,-0.334632933139801,0.2626796364784241,0.009861022233963013,-0.09778246283531189,0.02639254927635193,0.24970662593841553,0.14139142632484436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,-0.159101665019989,0.8905839323997498,0.5390250086784363,0.5945673584938049,-0.1659114807844162,,0.4645662046968937,-0.41747328639030457,0.5118837356567383,-0.5706501603126526,-0.159101665019989,-0.16867537796497345,0.512315571308136,-0.159101665019989,1.0496855974197388,0.6981266736984253,0.753669023513794,-0.006809815764427185,,0.6236678697168827,-0.25837162137031555,0.6709854006767273,-0.4115484952926636,0.0,-0.009573712944984436,0.671417236328125,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,-0.03648446500301361,0.5286577939987183,0.6462177634239197,0.49281975626945496,0.5638720393180847,0.49827611446380615,0.4612186780538071,0.2570621073246002,0.5556322932243347,-0.10754761844873428,-0.36247923970222473,0.33373162150382996,0.3283916115760803,-0.04044833034276962,0.5651422590017319,0.6827022284269333,0.5293042212724686,0.6003565043210983,0.5347605794668198,0.49770314305682073,0.29354657232761383,0.5921167582273483,-0.07106315344572067,-0.3259947746992111,0.37021608650684357,0.36487607657909393,-0.003963865339756012,0.44446155428886414,0.5406425595283508,0.5999161601066589,0.6421355605125427,0.6075811982154846,0.3807072937488556,0.3020996153354645,0.42214176058769226,0.43016189336776733,0.5048630833625793,0.46353480219841003,0.48387864232063293,0.4396651089191437,0.5061319470405579,0.5372394323348999,0.013031793758273125,0.09877504408359528,0.48094601929187775,0.5771270245313644,0.6364006251096725,0.6786200255155563,0.6440656632184982,0.4171917587518692,0.3385840803384781,0.45862622559070587,0.46664635837078094,0.541347548365593,0.5000192672014236,0.5203631073236465,0.4761495739221573,0.5426164120435715,0.5737238973379135,0.049516258761286736,0.1352595090866089
