,source,target_00,target_01,target_02,target_03,target_04,target_avg,prediction_gpt3_CFSLH-B_hum_eval,prediction_mbart_info_src_sh,prediction_gpt3_FSLH_hum_eval,prediction_mbart_src_info_sh,prediction_gpt3_0SLH_hum_eval,prediction_gpt3_CFSLH_hum_eval,prediction_mbart_unsupervised,diff_target_00,diff_target_01,diff_target_02,diff_target_03,diff_target_04,diff_target_avg,diff_prediction_gpt3_CFSLH-B_hum_eval,diff_prediction_mbart_info_src_sh,diff_prediction_gpt3_FSLH_hum_eval,diff_prediction_mbart_src_info_sh,diff_prediction_gpt3_0SLH_hum_eval,diff_prediction_gpt3_CFSLH_hum_eval,diff_prediction_mbart_unsupervised,target_05,target_06,target_07,target_08,target_09,target_10,target_11,target_12,target_13,target_14,target_15,target_16,target_17,target_18,target_19,target_20,target_21,diff_target_05,diff_target_06,diff_target_07,diff_target_08,diff_target_09,diff_target_10,diff_target_11,diff_target_12,diff_target_13,diff_target_14,diff_target_15,diff_target_16,diff_target_17,diff_target_18,diff_target_19,diff_target_20,diff_target_21
0,0.8036539554595947,-0.5225931406021118,-0.5225931406021118,0.011909686960279942,0.33292996883392334,0.2916954457759857,-0.08173023592680692,0.7404566407203674,-0.45535382628440857,0.8628811240196228,0.6955156326293945,0.8114761114120483,0.8019415736198425,0.8093147873878479,-1.3262470960617065,-1.3262470960617065,-0.7917442684993148,-0.4707239866256714,-0.511958509683609,-0.8853841913864017,-0.0631973147392273,-1.2590077817440033,0.059227168560028076,-0.1081383228302002,0.007822155952453613,-0.0017123818397521973,0.005660831928253174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-0.3220386505126953,-0.5818619132041931,-0.2984355092048645,-0.3675426244735718,-0.48976948857307434,-0.36161375045776367,-0.03562872230329297,0.6215502619743347,-0.483779639005661,-0.18625172972679138,-0.4409692585468292,-0.4378048777580261,-0.27198269963264465,-0.4664238691329956,-0.2598232626914978,0.02360314130783081,-0.045503973960876465,-0.16773083806037903,-0.03957509994506836,0.28640992820940236,0.94358891248703,-0.1617409884929657,0.13578692078590393,-0.11893060803413391,-0.11576622724533081,0.05005595088005066,-0.1443852186203003,0.14310209453105927,-0.12379741668701172,-0.5279616713523865,-0.3297376334667206,-0.14774808287620544,0.12884683907032013,0.2831740379333496,0.619193971157074,0.35507071018218994,0.31328636407852173,0.21584175527095795,-0.09304085373878479,-0.2536638677120209,-0.3556298613548279,0.14750675857067108,0.060878876596689224,0.880069375038147,0.4651407450437546,0.1982412338256836,-0.20592302083969116,-0.0076989829540252686,0.17429056763648987,0.45088548958301544,0.6052126884460449,0.9412326216697693,0.6771093606948853,0.635325014591217,0.5378804057836533,0.22899779677391052,0.06837478280067444,-0.03359121084213257,0.4695454090833664,0.38291752710938454,1.2021080255508423
2,0.797719419002533,0.20777420699596405,0.002289789728820324,0.9255484938621521,0.8591182827949524,0.21771852672100067,0.1507858835005512,0.9100988507270813,-0.30686047673225403,0.7894614934921265,0.7425101399421692,0.9964824914932251,1.1390496492385864,1.2649394273757935,-0.5899452120065689,-0.7954296292737126,0.12782907485961914,0.061398863792419434,-0.5800008922815323,-0.6469335355019817,0.11237943172454834,-1.104579895734787,-0.008257925510406494,-0.05520927906036377,0.19876307249069214,0.34133023023605347,0.4672200083732605,0.4041014015674591,0.09415702521800995,-0.6189075112342834,0.10295654833316803,-0.2444392740726471,-0.09318549931049347,-0.0477013885974884,,,,,,,,,,,-0.39361801743507385,-0.703562393784523,-1.4166269302368164,-0.6947628706693649,-1.04215869307518,-0.8909049183130264,-0.8454208076000214,,,,,,,,,,
3,-0.15708953142166138,-0.7983830571174622,,,,,-0.7983830571174622,0.011967667378485203,-0.12379741668701172,-0.30471593141555786,0.032390594482421875,0.11524038761854172,-0.475752055644989,-0.17427220940589905,-0.6412935256958008,,,,,-0.6412935256958008,0.16905719880014658,0.03329211473464966,-0.14762639999389648,0.18948012590408325,0.2723299190402031,-0.31866252422332764,-0.01718267798423767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-0.49310070276260376,-0.4042787253856659,,,,,-0.4042787253856659,0.49387526512145996,-0.50810307264328,-0.47353363037109375,-0.458118736743927,-0.4058058261871338,-0.5847250819206238,-0.465598464012146,0.08882197737693787,,,,,0.08882197737693787,0.9869759678840637,-0.01500236988067627,0.01956707239151001,0.03498196601867676,0.08729487657546997,-0.09162437915802002,0.027502238750457764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-0.3977181911468506,-0.15747950971126556,-0.2569284439086914,-0.35300472378730774,-0.03681580722332001,-0.03778582066297531,-0.20929628983139992,0.4017810821533203,0.022163957357406616,-0.2931286096572876,-0.3061402440071106,-0.06555929034948349,-0.3656001091003418,-0.36567413806915283,0.24023868143558502,0.14078974723815918,0.04471346735954285,0.3609023839235306,0.3599323704838753,0.18842190131545067,0.7994992733001709,0.4198821485042572,0.10458958148956299,0.09157794713973999,0.3321589007973671,0.03211808204650879,0.032044053077697754,-0.4137634336948395,,,,,,,,,,,,,,,,,-0.01604524254798889,,,,,,,,,,,,,,,,
6,-0.13897685706615448,0.16070516407489777,-0.34491729736328125,-0.46841421723365784,0.3465925455093384,,-0.07650845125317574,0.8100356459617615,-0.011827788315713406,-0.02556060254573822,-0.04107286036014557,-0.09211855381727219,-0.0033062705770134926,-0.2688896656036377,0.29968202114105225,-0.20594044029712677,-0.32943736016750336,0.48556940257549286,,0.062468405812978745,0.949012503027916,0.12714906875044107,0.11341625452041626,0.09790399670600891,0.046858303248882294,0.135670586489141,-0.12991280853748322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-0.45850110054016113,-0.4042787253856659,,,,,-0.4042787253856659,0.6231642365455627,-0.12379741668701172,-0.5415547490119934,-0.28123781085014343,-0.4515215754508972,-0.261894553899765,-0.3381313681602478,0.05422237515449524,,,,,0.05422237515449524,1.0816653370857239,0.3347036838531494,-0.08305364847183228,0.1772632896900177,0.006979525089263916,0.19660654664039612,0.12036973237991333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,-0.28795188665390015,0.16070516407489777,-0.34491729736328125,-0.46841421723365784,0.3465925455093384,,-0.07650845125317574,0.14383237063884735,-0.40930163860321045,-0.05126918852329254,-0.28795188665390015,0.14337024092674255,-0.22867177426815033,-0.28795188665390015,0.4486570507287979,-0.056965410709381104,-0.1804623305797577,0.6345444321632385,,0.2114434354007244,0.4317842572927475,-0.1213497519493103,0.2366826981306076,0.0,0.4313221275806427,0.05928011238574982,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,-0.13011042773723602,-0.5818619132041931,-0.2984355092048645,-0.3675426244735718,-0.48976948857307434,-0.36161375045776367,-0.03562872230329297,0.6345017552375793,0.20655958354473114,-0.15876789391040802,0.045332662761211395,-0.12449535727500916,-0.2605046033859253,-0.10253755748271942,-0.4517514854669571,-0.16832508146762848,-0.23743219673633575,-0.3596590608358383,-0.23150332272052765,0.09448170543394305,0.7646121829748154,0.33667001128196716,-0.028657466173171997,0.17544309049844742,0.005615070462226868,-0.13039417564868927,0.0275728702545166,0.14310209453105927,-0.12379741668701172,-0.5279616713523865,-0.3297376334667206,-0.14774808287620544,0.12884683907032013,0.2831740379333496,0.619193971157074,0.35507071018218994,0.31328636407852173,0.21584175527095795,-0.09304085373878479,-0.2536638677120209,-0.3556298613548279,0.14750675857067108,0.060878876596689224,0.880069375038147,0.2732125222682953,0.006313011050224304,-0.39785124361515045,-0.19962720572948456,-0.01763765513896942,0.25895726680755615,0.41328446567058563,0.74930439889431,0.48518113791942596,0.44339679181575775,0.34595218300819397,0.03706957399845123,-0.12355343997478485,-0.22551943361759186,0.2776171863079071,0.19098930433392525,1.010179802775383
