,model,perspective_rouge_corr,perspective_rouge_pval,perspective_bleu_corr,perspective_bleu_pval,perspective_comet_corr,perspective_comet_pval,similarity_rouge_corr,similarity_rouge_pval,similarity_bleu_corr,similarity_bleu_pval,similarity_comet_corr,similarity_comet_pval
0,gpt3_0SLH_hum_eval.predictions.txt,0.0686105013579858,0.6359012572079696,-0.1151181734975499,0.425990442227286,0.23217702725563724,0.1047022561967119,0.20057241909099377,0.1625254739044026,0.2712427436592991,0.05673398286353614,0.2911400428333911,0.04024048344681924
1,gpt3_CFSLH-B_hum_eval.predictions.txt,0.0279274978379751,0.8473349506755097,-0.030381076459399272,0.834103719657692,-4.810822963267179e-05,0.9997354436068981,0.1524399225119985,0.2905839627203451,0.31970039304599684,0.02362319120078484,0.36232482835154856,0.009717078994045551
2,gpt3_CFSLH_hum_eval.predictions.txt,-0.027216136983156933,0.8511790273765258,0.07659396311049506,0.5970273381679272,-0.02591535146808789,0.8582170598560837,0.18369481945128288,0.2016150743888937,0.08343028788538943,0.5645978251426189,0.07263225019809591,0.6161878881388022
3,gpt3_FSLH_hum_eval.predictions.txt,0.10772340856024443,0.46127718246113913,-0.054847064745446907,0.708181005917633,-0.106718388516008,0.4654928360774183,0.22988507300786254,0.11205645065764985,0.0386520285172387,0.7920280397848525,-0.017704339033732253,0.9038966077057347
4,mbart_info_src_sh.txt,0.21381681255142357,0.1359678838395145,0.3565351700189781,0.011039495170522749,0.287798539428037,0.04269592825582557,-0.17622642736783842,0.22087700308325012,-0.24876037609344942,0.08150652752486821,-0.307141929475071,0.030034680531514913
5,mbart_src_info_sh.txt,0.23271420302074736,0.10387890547037767,0.2942213773266041,0.03808015171474556,0.23003130847916228,0.10804121292001205,-0.23767696046200495,0.09650603067777974,-0.1719596063470414,0.23243767231764842,0.06279882499253552,0.6648321312718075
6,mbart_unsupervised.txt,0.20426448980018488,0.15476861132052333,0.08185631826179862,0.5719911071490726,-0.0008204937561618968,0.9954879704810469,-0.07114583594916339,0.6234436187274821,0.02611219891777243,0.8571512817393891,0.2613642173680561,0.06674423801207922
